"CountryNum","StateNum","Route","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID","year","developed"
840,90,149,"LOST RIVER",1,38.9686037,-78.8453529,13,28,1,1,2011,0.0612048020580249
840,90,150,"SHANGHAI",1,39.4443357,-78.1386329,13,28,1,1,2011,0.0769898483068161
840,90,901,"GLADE RUN",0,38.6435697,-79.8390119,24,28,1,2,2011,0.0603809737100768
840,90,902,"BOWDEN",1,38.908012,-79.697997,24,28,1,2,2011,0.0647930154993133
840,90,903,"WYMER",0,38.8928197,-79.6165539,24,28,1,2,2011,0.00755269182657131
840,90,904,"GLADY",1,38.7985231,-79.7194458,24,28,1,2,2011,0.0217026224002067
840,90,905,"BEMIS",1,38.8080257,-79.7388168,24,28,1,2,2011,0.0300180284673281
840,90,951,"GLADE RUN 2",1,38.6777833,-79.8369271,24,28,1,2,2011,0.0478040155908866
840,91,1,"CHAFFEY",1,46.396242,-92.195882,28,12,1,1,2011,0.0583899640093369
840,91,2,"IRON RIVER",1,46.5232187,-91.4282439,28,12,1,1,2011,0.0838133381333813
840,91,3,"MINONG",1,46.0670957,-91.8218079,28,12,1,1,2011,0.117285920188362
840,91,4,"GRAND VIEW",1,46.3087137,-91.0900569,28,12,1,1,2011,0.0557155418773357
840,91,5,"BAYFIELD",1,46.7999037,-90.9468609,28,12,1,1,2011,0.0524499406837545
840,91,6,"SHANAGOLDEN",1,46.1105637,-90.7900389,28,12,1,1,2011,0.0373682007941125
840,91,7,"MONTREAL",1,46.3414537,-90.1542219,28,12,1,1,2011,0.0707003211691419
840,91,8,"LAND O LAKES",0,46.1709797,-89.6003879,28,12,1,1,2011,0.0580847901800402
840,91,9,"HUDSON",1,45.0280407,-92.7478269,17,23,1,1,2011,0.0799443747244175
840,91,10,"DRESSER",1,45.372162,-92.666822,20,23,1,1,2011,0.0747463060717815
840,91,11,"UNION TWP",1,45.9602047,-92.4981849,20,12,1,1,2011,0.0428866631285358
840,91,12,"LORAINE",1,45.5969217,-92.2379749,20,23,1,1,2011,0.0513582916610353
840,91,13,"CUMBERLAND",1,45.5385417,-91.8894659,20,23,1,1,2011,0.058265078183172
840,91,14,"WEYERHAUSER",1,45.3129597,-91.4793629,20,23,1,1,2011,0.124941995359629
840,91,15,"COUDERAY",1,45.8737727,-91.2353139,28,12,1,1,2011,0.060988197280438
840,91,16,"EXELAND",1,45.7114417,-91.1942679,20,12,1,1,2011,0.0507935064344505
840,91,17,"GILMAN",1,45.1410957,-90.7920749,20,12,1,1,2011,0.0652507319793652
840,91,18,"HOLWAY",0,45.0888697,-90.5360189,20,23,1,1,2011,0.0544872859309444
840,91,19,"PHILLIPS",1,45.6572627,-90.1872869,28,12,1,1,2011,0.103910840476806
840,91,20,"RIB LAKE",1,45.3240447,-90.0875099,20,12,1,1,2011,0.0623384214194187
840,91,21,"MERRILL",1,45.2325217,-89.2840419,20,23,1,1,2011,0.0586895263595435
840,91,22,"IRMA",1,45.315602,-89.636623,28,12,1,1,2011,0.0562361192285213
840,91,23,"MCNAUGHTON",1,45.768642,-89.509433,28,12,1,1,2011,0.082293845861255
840,91,24,"EAGLE RIVER",1,45.9284757,-89.1549899,28,12,1,1,2011,0.0786200646322995
840,91,25,"POPPLE RIVER",1,45.844652,-88.874503,28,12,1,1,2011,0.035608940928412
840,91,26,"CRANDON",1,45.463532,-88.774574,28,12,1,1,2011,0.0928416100829894
840,91,27,"HOLLISTER",1,45.371232,-88.626784,28,12,1,1,2011,0.0409598273513647
840,91,28,"AMBERG",1,45.505202,-88.017354,28,12,1,1,2011,0.0433672910504984
840,91,29,"WAUSAUKEE",1,45.447,-87.8732,28,12,1,1,2011,0.0564889130730513
840,91,30,"WASHINGTON I",1,45.3659387,-86.9307629,28,12,1,1,2011,0.0602135574169722
840,91,31,"ESDAILE",1,44.6509917,-92.4279399,17,23,1,1,2011,0.0688383319986014
840,91,32,"COCHRANE",1,44.259272,-91.857723,17,23,1,1,2011,0.0860217971329083
840,91,33,"GILMANTON",1,44.4009957,-91.6793739,17,23,1,1,2011,0.0554730659213486
840,91,34,"TREMPEALEAU",1,44.0129837,-91.3711239,17,23,1,1,2011,0.0907106113171432
840,91,35,"CADOTT",1,44.915112,-91.125433,20,23,1,1,2011,0.079992395969864
840,91,36,"UNITY",1,44.8143967,-90.3574219,20,23,1,1,2011,0.0588987782270741
840,91,37,"HATFIELD",0,44.4222247,-90.7311179,20,23,1,1,2011,0.0814766519031453
840,91,38,"MATHER",1,44.197432,-90.382283,20,23,1,1,2011,0.0500685716855145
840,91,39,"STRATFORD",1,44.699972,-90.065283,20,23,1,1,2011,0.0977745981160504
840,91,40,"WIS RAPIDS",1,44.4454137,-89.8554319,20,23,1,1,2011,0.0619517245137035
840,91,41,"STEVENS PT",1,44.6134037,-89.4892659,20,23,1,1,2011,0.0747941792994501
840,91,42,"ELDERON",1,44.7766037,-89.2453309,20,23,1,1,2011,0.060359912722245
840,91,43,"SAXEVILLE",1,44.2134397,-89.0520699,17,23,1,1,2011,0.0762379244031084
840,91,44,"MANAWA",1,44.4254667,-88.9513789,20,23,1,1,2011,0.065455389923475
840,91,45,"OCONTO FALLS",1,44.879762,-88.171844,20,23,1,1,2011,0.117285013342515
840,91,46,"OMRO",0,44.0331367,-88.7042539,16,23,1,1,2011,0.181387764282501
840,91,47,"CLINTONVILLE",1,44.619502,-88.799684,20,23,1,1,2011,0.11371597646552
840,91,48,"MANITOWOC",1,44.0520617,-87.7016689,16,23,1,1,2011,0.253990291993585
840,91,49,"CASCO",1,44.5887327,-87.6425339,16,23,1,1,2011,0.0837689996367919
840,91,50,"NEWBURG CRNS",1,43.7898747,-91.0057829,17,23,1,1,2011,0.0742701740030324
840,91,51,"VIROQUA",1,43.532932,-90.867003,17,23,1,1,2011,0.142549017218478
840,91,52,"ROLLING GRND",1,43.326932,-90.741613,17,23,1,1,2011,0.0573780638771973
840,91,53,"NEW LISBON",1,43.8227657,-90.2094039,17,23,1,1,2011,0.0602600181408005
840,91,54,"KENDALL",1,43.7857987,-90.3552409,17,23,1,1,2011,0.0908590741177395
840,91,55,"N FREEDOM",1,43.4457507,-89.8669289,17,23,1,1,2011,0.0600106272278433
840,91,56,"PARDEEVILLE",1,43.547262,-89.227334,16,23,1,1,2011,0.0649233445688812
840,91,57,"PRINCETON",1,43.9129677,-89.1280059,17,23,1,1,2011,0.0689937092635069
840,91,58,"FALL RIVER",1,43.4580257,-89.0411229,16,23,1,1,2011,0.0850919144287259
840,91,59,"BROWNSVILLE",1,43.6162427,-88.4804309,16,23,1,1,2011,0.0788696977123313
840,91,60,"ROLLING PR",1,43.4565557,-88.7352209,16,23,1,1,2011,0.071904408260084
840,91,61,"BEAVER DAM",1,43.4992847,-88.9008629,16,23,1,1,2011,0.0774419073654962
840,91,62,"EDEN",1,43.6599137,-88.3351209,16,23,1,1,2011,0.101579697008934
840,91,63,"PT WASHINGTN",1,43.376162,-87.877854,16,23,1,1,2011,0.170248662124696
840,91,64,"N ANDOVER",1,42.817072,-90.960043,17,23,1,1,2011,0.063078634934696
840,91,65,"HAZEL GREEN",1,42.5180847,-90.4357819,17,23,1,1,2011,0.0492101262476039
840,91,66,"WIOTA",1,42.639192,-89.964613,17,23,1,1,2011,0.0712898563815374
840,91,67,"MOUNT HOREB",0,43.0000307,-89.6713569,17,23,1,1,2011,0.316958903530109
840,91,68,"HEBRON",1,42.9178507,-88.7095809,16,23,1,1,2011,0.145980786097457
840,91,69,"PARIS",1,42.611862,-88.051434,16,23,1,1,2011,0.131061994368212
840,91,70,"RAYMOND",1,42.8005177,-87.9862509,16,22,1,1,2011,0.10935053898108
840,91,108,"Land O' Lakes 2",1,46.1709797,-89.6003879,28,12,1,1,2011,0.0580847901800402
840,91,118,"STETSONVILLE",1,45.088862,-90.535773,20,23,1,1,2011,0.0510819324319936
840,91,137,"PIGEON CREEK",1,44.4222277,-90.7309499,20,23,1,1,2011,0.047162002158492
840,91,146,"Omro 2",1,44.0331367,-88.704253,16,23,1,1,2011,0.159495943609523
840,91,167,"VERONA",1,43.0002617,-89.6668479,17,23,1,1,2011,0.263701562834511
840,91,301,"AMNICON FALLS",1,46.6330277,-91.9549099,28,12,1,1,2011,0.0668060141568972
840,91,302,"MELLEN",1,46.3269267,-90.9078369,28,12,1,1,2011,0.0576610642927042
840,91,303,"CONOVER",1,46.0476047,-89.2588499,28,12,1,1,2011,0.0532352065342238
840,91,304,"BASHAW",1,45.790012,-92.016352,20,12,1,1,2011,0.0519535713948415
840,91,305,"WEIRGOR SPRINGS",1,45.8488177,-91.3051159,20,12,1,1,2011,0.0516651348338776
840,91,306,"FLAMBEAU",1,45.8427177,-90.6226889,28,12,1,1,2011,0.0375084800228514
840,91,307,"RHINELANDER",1,45.697462,-89.128063,28,12,1,1,2011,0.0750516775321991
840,91,308,"CAVOUR",1,45.658452,-88.820633,28,12,1,1,2011,0.0343313890689134
840,91,309,"RIVER FALLS",1,44.9782647,-92.6395959,17,22,1,1,2011,0.080456165359943
840,91,310,"MERIDEAN",1,44.7379837,-91.7922969,17,23,1,1,2011,0.0803750906641799
840,91,311,"COLBY",1,44.887702,-90.315423,20,23,1,1,2011,0.0534474406588083
840,91,312,"BUENA VISTA",1,44.0829597,-89.5982599,20,23,1,1,2011,0.0467212594426458
840,91,313,"GRESHAM",1,44.9221977,-88.9391789,20,23,1,1,2011,0.0623994230807754
840,91,314,"GRIMMS",1,44.1095107,-87.8918599,16,23,1,1,2011,0.0893919088700896
840,91,315,"PRAIRIE DU CHIEN",1,43.0674397,-91.0779429,17,23,1,1,2011,0.0560753757376194
840,91,316,"HIGHLAND",1,43.0391137,-90.6626669,17,23,1,1,2011,0.0583789418816784
840,91,317,"BRIGGSVILLE",1,43.5621967,-89.5292049,17,23,1,1,2011,0.0704229344621665
840,91,318,"KIEL",1,43.8770447,-88.0415409,16,23,1,1,2011,0.078927996073871
840,91,319,"ANNATON",1,42.9378547,-90.2112029,17,23,1,1,2011,0.0534235400521378
840,91,320,"BELOIT",1,42.5113107,-89.1104419,16,23,1,1,2011,0.066654264719561
840,91,321,"MUKWONAGO",0,42.9591777,-88.2590119,16,23,1,1,2011,0.295796122849052
840,91,322,"HOLLAND",1,44.3429157,-88.0496139,16,23,1,1,2011,0.0822967548005616
840,91,421,"MUKWONAGO 2",1,42.9592306,-88.2762261,16,23,1,1,2011,0.167323001156026
840,92,1,"NE ENTRANCE",1,44.9160067,-110.4156649,64,10,1,1,2011,0.0306742861783006
840,92,2,"CODY",1,44.4668237,-109.1344079,86,10,1,1,2011,0.0737725657583525
840,92,3,"OTTO",1,44.414413,-108.114539,86,10,1,1,2011,0.0552191585652028
840,92,4,"BASIN",1,44.400403,-107.973459,86,10,1,1,2011,0.0961737099744016
840,92,5,"WYARNO",1,44.7890327,-106.7184519,39,17,1,1,2011,0.0263862412367053
840,92,6,"CLARKELEN",0,44.204523,-105.713229,39,17,1,1,2011,0.0466655076139536
840,92,7,"SUNDANCE",1,44.4252167,-104.4206459,61,17,1,1,2011,0.042061151637436
840,92,8,"COLTER BAY",0,43.981357,-110.661631,64,10,1,1,2011,0.0402231520223152
840,92,9,"DUBOIS",1,43.4174237,-109.4431149,86,10,1,1,2011,0.0208057186138989
840,92,10,"MIDVALE",1,43.2006597,-108.4018859,86,10,1,1,2011,0.0721731536650343
840,92,11,"NOWOOD",1,43.5968807,-107.4300839,86,10,1,1,2011,0.0237039999111378
840,92,12,"NATRONA",0,43.286753,-106.818519,39,17,1,1,2011,0.0102454642475987
840,92,13,"BILL",1,43.3976817,-105.3936929,39,17,1,1,2011,0.0676595465289329
840,92,14,"REDBIRD",0,43.337063,-104.45612,39,17,1,1,2011,0.012941752512985
840,92,15,"FONTENELLE",1,42.0737597,-110.1608579,86,10,1,1,2011,0.0210487405608069
840,92,16,"ELK HORN",0,42.4268457,-109.2682039,86,10,1,1,2011,0.028442952731341
840,92,17,"BEAR CREEK",1,42.172894,-108.632702,86,10,1,1,2011,0.00129521199730253
840,92,18,"ERVAY",1,42.868593,-107.466329,86,10,1,1,2011,0.0171777100083172
840,92,19,"BROOKHURST",1,42.869613,-106.090259,39,16,1,1,2011,0.0660255317442012
840,92,20,"GLENROCK",0,42.784423,-105.824129,39,17,1,1,2011,0.112553380406748
840,92,21,"DWYER",1,42.2056027,-104.9674979,39,17,1,1,2011,0.0672639275048914
840,92,22,"CUMBERLAND",1,41.273874,-110.781198,86,10,1,1,2011,0.0230600219714371
840,92,23,"MCKINNON",0,41.177294,-109.891579,86,10,1,1,2011,0.0127498551152828
840,92,24,"PATRICK DRAW",0,41.7025687,-108.4298239,86,10,1,1,2011,0.0217272798068686
840,92,25,"SAVERY",0,41.0037197,-107.3612059,84,10,1,1,2011,0.0312976345831186
840,92,26,"RIVERSIDE",1,41.2001097,-106.6531979,86,10,1,1,2011,0.030454525607999
840,92,27,"BUFORD",1,41.1911807,-105.2957379,87,16,1,1,2011,0.0380347414486023
840,92,28,"YODER",1,42.0167727,-104.2862009,36,18,1,1,2011,0.0621904634425099
840,92,29,"CANYON",0,44.752417,-110.722337,64,10,1,1,2011,0.0401931269525703
840,92,30,"MAMMOTH",1,44.8808077,-110.7342539,64,10,1,1,2011,0.0408344480833987
840,92,31,"WEST THUMB",0,44.283233,-110.626508,64,10,1,1,2011,0.0298995950518666
840,92,32,"HUNTER PEAK",1,44.929873,-109.726048,64,10,1,1,2011,0.0429599268392115
840,92,33,"CLARK",1,44.841833,-109.149798,86,10,1,1,2011,0.0295852225384424
840,92,35,"FRANNIE",1,44.9692707,-108.6212999,86,10,1,1,2011,0.0638026838857042
840,92,36,"MOOSE",1,43.650904,-110.707638,64,10,1,1,2011,0.0220091523207671
840,92,37,"LOVELL",1,44.8406227,-108.3517149,86,10,1,1,2011,0.037927313635007
840,92,38,"MEETEETSE",1,44.09196,-108.700013,64,10,1,1,2011,0.0560923797592461
840,92,39,"TENSLEEP",1,44.0342197,-107.4513399,86,10,1,1,2011,0.035181440885389
840,92,40,"DAYTON",1,44.9582907,-107.2723989,39,17,1,1,2011,0.0650994963433886
840,92,41,"BALD MTN",1,44.799473,-107.962018,64,10,1,1,2011,0.0368116675753563
840,92,42,"CRAZY WOMAN",1,44.303923,-106.945639,64,10,1,1,2011,0.0502405765205946
840,92,43,"SCHOONOVER",1,44.216263,-106.351639,39,17,1,1,2011,0.0242314321441044
840,92,44,"ARVADA",1,44.653379,-106.132672,39,17,1,1,2011,0.0310019376211013
840,92,45,"RECLUSE",1,44.9497577,-105.6623079,39,17,1,1,2011,0.0369280841209238
840,92,46,"SODA WELL",1,44.636903,-105.336199,39,17,1,1,2011,0.0299553099160172
840,92,47,"PINEY",0,44.104383,-105.162509,39,17,1,1,2011,0.0357918123171937
840,92,48,"SEELY",0,44.7921157,-104.6191789,39,17,1,1,2011,0.0423243456012596
840,92,49,"UPTON",1,44.0481767,-104.7294539,39,17,1,1,2011,0.0574668676731994
840,92,50,"MOSKEE",0,44.2432857,-104.1354449,61,17,1,1,2011,0.0322681098726457
840,92,51,"ALPINE",1,43.177844,-111.047088,64,10,1,1,2011,0.0502373145621718
840,92,52,"WILSON",1,43.5440727,-110.8569409,64,10,1,1,2011,0.0612747272243413
840,92,53,"HORSE CREEK",1,43.5337167,-109.6336139,64,10,1,1,2011,0.0436787215757322
840,92,55,"CROWHEART",1,43.270293,-109.030929,86,10,1,1,2011,0.0166883375063132
840,92,56,"ETHETE",1,43.026003,-108.774969,86,10,1,1,2011,0.0537464087130357
840,92,57,"ANCHOR",1,43.7078607,-108.7150189,86,10,1,1,2011,0.0119368816940561
840,92,58,"GEBO",1,43.799893,-108.215209,86,10,1,1,2011,0.0285469536352929
840,92,59,"ARMINTO",1,43.1052467,-107.0216849,86,10,1,1,2011,0.0247533727936863
840,92,60,"LYSITE",1,43.2696147,-107.6895359,86,10,1,1,2011,0.0168000084105174
840,92,61,"WORLAND",1,43.9788367,-107.9682469,86,10,1,1,2011,0.0328981283731891
840,92,62,"TEAPOT DOME",0,43.3225607,-106.2408909,39,17,1,1,2011,0.0207000662489004
840,92,63,"MAYOWORTH",1,43.838324,-106.83887,39,17,1,1,2011,0.043055686471654
840,92,64,"SUSSEX",1,43.648323,-106.197359,39,17,1,1,2011,0.0276036953874683
840,92,65,"HARLAND FLAT",1,43.2814667,-105.7044219,39,17,1,1,2011,0.035637024883213
840,92,66,"PINE TREE",0,43.750423,-105.785519,39,17,1,1,2011,0.0364063673060811
840,92,67,"HIGHLIGHT",0,43.642443,-105.422858,39,17,1,1,2011,0.0744076470455621
840,92,68,"RIVERVIEW",1,43.4078737,-104.2003559,39,17,1,1,2011,0.0212617103378918
840,92,69,"NEWCASTLE",1,43.8503597,-104.2464299,39,17,1,1,2011,0.0482375367516397
840,92,70,"RAVEN",1,43.945993,-104.906499,39,17,1,1,2011,0.0268963150176293
840,92,71,"SODA LAKE",1,42.7688427,-110.4963149,64,10,1,1,2011,0.0212887029288703
840,92,72,"BUCKSKIN MTN",1,42.488864,-110.841708,64,10,1,1,2011,0.0103273515443215
840,92,73,"DANIEL",0,42.883244,-110.000028,86,10,1,1,2011,0.0245921512936857
840,92,74,"BOULDER",1,42.836224,-109.670928,86,10,1,1,2011,0.031680111326129
840,92,75,"BIG SANDY",1,42.691554,-109.521078,86,10,1,1,2011,0.0263243914663645
840,92,76,"FARSON",1,42.0970487,-109.4769749,86,10,1,1,2011,0.0239271314884006
840,92,77,"FIDDLER LK",1,42.7370707,-108.8392939,64,10,1,1,2011,0.0263514987036274
840,92,78,"SAND DRAW",1,42.638103,-108.193589,86,10,1,1,2011,0.0246500961528573
840,92,79,"SWEETWATER",1,42.3149627,-108.2040709,86,10,1,1,2011,0.0171353883984449
840,92,80,"GAS HILLS",0,42.8728707,-107.5244369,86,10,1,1,2011,0.00731954966916974
840,92,81,"BAIROIL",1,42.231833,-107.690329,86,10,1,1,2011,0.0135557647160646
840,92,82,"LAMONT",1,42.1622097,-107.4353169,86,10,1,1,2011,0.00800807317946548
840,92,83,"PATHFINDER",1,42.5664457,-106.9904259,86,10,1,1,2011,0.031458236479157
840,92,84,"LEO",1,42.2489347,-106.5688169,86,10,1,1,2011,0.0284239320458238
840,92,85,"SHIRLEY",1,42.2409977,-106.4130859,86,10,1,1,2011,0.0261475136755903
840,92,86,"WARBONNET",1,42.4363077,-105.8889389,62,16,1,1,2011,0.0312356000263314
840,92,87,"FLETCHER PK",1,42.216903,-105.29648,62,16,1,1,2011,0.0354374956098246
840,92,88,"SHAWNEE",1,42.73286,-105.009503,39,17,1,1,2011,0.0335058186971272
840,92,89,"MEADOWDALE",1,42.5511057,-104.8825839,39,17,1,1,2011,0.0361759973367364
840,92,90,"LUSK",1,42.828263,-104.41854,36,17,1,1,2011,0.0341418096154484
840,92,91,"LINGLE",1,42.1325837,-104.4550699,36,18,1,1,2011,0.0875459225263252
840,92,92,"DIAMONDVILLE",0,41.7723627,-110.5391999,86,10,1,1,2011,0.0313887579348982
840,92,93,"MTN VIEW",1,41.2656687,-110.2636939,86,10,1,1,2011,0.0222203402390354
840,92,95,"GREEN RIVER",0,41.654309,-109.658673,86,10,1,1,2011,0.0071486743281151
840,92,96,"RELIANCE",1,41.6573027,-109.2247539,86,10,1,1,2011,0.0105311305446348
840,92,97,"ROCK SPRINGS",0,41.5697327,-109.1835779,84,10,1,1,2011,0.0604088524134688
840,92,98,"BLACK ROCK",0,41.889524,-108.840039,86,10,1,1,2011,0.010961521944516
840,92,99,"KAYCEE",1,43.707333,-106.639009,39,17,1,1,2011,NA
840,92,101,"WAMSUTTER",1,41.6704617,-107.9708859,86,10,1,1,2011,0.0184663193856513
840,92,102,"RAWLINS",0,41.742373,-107.264319,86,10,1,1,2011,0.00515446922155425
840,92,103,"BAGGS",1,41.1288187,-107.6483229,86,10,1,1,2011,0.00927953400369906
840,92,104,"WALCOTT",1,41.684923,-106.810189,86,10,1,1,2011,0.0434214579328072
840,92,105,"FOX PARK",1,41.0612707,-106.1463019,62,16,1,1,2011,0.0377214381797041
840,92,106,"RYAN PARK",1,41.3238637,-106.5043939,62,16,1,1,2011,0.0326888725438689
840,92,107,"SYBILLE CYN",1,41.7782627,-105.3417969,87,16,1,1,2011,0.0287920721364164
840,92,108,"ROCK RIVER",1,41.994643,-105.551799,86,10,1,1,2011,0.0366154299464715
840,92,109,"HARMONY",1,41.153743,-105.952839,86,10,1,1,2011,0.0343977711101586
840,92,110,"CHEYENNE",1,41.218763,-104.90064,36,18,1,1,2011,0.033379545696918
840,92,111,"CHUGWATER",1,41.7563687,-104.8219149,36,18,1,1,2011,0.0487488497400135
840,92,112,"PINE BLUFF",1,41.2153307,-104.1193009,36,18,1,1,2011,0.0526016371508939
840,92,116,"Elk Horn 2",1,42.47297,-109.29895,86,10,1,1,2011,NA
840,92,120,"WELCH",0,42.8372527,-105.8112249,39,17,1,1,2011,0.0576754876634868
840,92,123,"FLAMIN GORGE",1,41.3426037,-109.5838619,86,10,1,1,2011,0.00903676319572808
840,92,124,"Patrick Draw 2",0,41.7025687,-108.42982,86,10,1,1,2011,0.0217272798068686
840,92,125,"Savery 2",1,41.004584,-107.357059,84,10,1,1,2011,0.0312976345831186
840,92,147,"ROZET",1,44.2499827,-105.1751099,39,17,1,1,2011,0.0390044094760505
840,92,148,"SEELY 2",1,44.9683375,-104.3682667,39,17,1,1,2011,0.0425619572795842
840,92,150,"GVNT VALLEY",1,44.514243,-104.254739,61,17,1,1,2011,0.0786809046512342
840,92,166,"SAVAGETON",1,43.61757,-105.785916,39,17,1,1,2011,0.0364063673060811
840,92,167,"Thunder Basin",1,43.386764,-105.11005,39,17,1,1,2011,0.0136976499330451
840,92,173,"RYEGRASS",1,42.866504,-110.043988,86,10,1,1,2011,0.0205120280224592
840,92,180,"GAS HILLS 2",1,42.808569,-107.62286,86,10,1,1,2011,NA
840,92,192,"CARTER",0,41.5877197,-110.5805959,86,10,1,1,2011,0.0162587147957866
840,92,195,"SEEDSKADEE",0,41.785174,-109.771249,86,10,1,1,2011,0.00929753248983798
840,92,197,"ROCK SPRINGS 2",1,41.570375,-109.235894,84,10,1,1,2011,0.0604088524134688
840,92,198,"Black Rock 2",1,41.924474,-108.938839,86,10,1,1,2011,NA
840,92,202,"RAWLINS 2",1,41.742373,-107.264319,86,10,1,1,2011,NA
840,92,206,"CABALLA CRK",1,44.204523,-105.713239,39,17,1,1,2011,0.0415770609318996
840,92,208,"MORAN",0,43.981374,-110.661658,64,10,1,1,2011,0.0329117622506052
840,92,212,"BUCKNUM",1,43.3735217,-106.8654249,39,17,1,1,2011,0.0246979919199156
840,92,214,"HAMPSHIRE",1,43.7595987,-104.5515289,39,17,1,1,2011,0.0339390624557962
840,92,224,"Patrick Draw 3",0,41.7025687,-108.42982,86,10,1,1,2011,0.0217272798068686
840,92,250,"MOSKEE 2",0,44.2694606,-104.1752214,61,17,1,1,2011,0.0335022764367322
840,92,292,"CARTER 2",1,41.5877197,-110.580595,86,10,1,1,2011,0.0162587147957866
840,92,295,"Seedskadee 2",1,41.958171,-109.995495,86,10,1,1,2011,0.00929753248983798
840,92,308,"COLTER BAY 2",1,43.981344,-110.661618,64,10,1,1,2011,0.0402231520223152
840,92,324,"Patrick Draw 4",0,41.7025687,-108.42982,86,10,1,1,2011,0.0217272798068686
840,92,350,"Moskee 3",1,44.32657,-104.22414,61,17,1,1,2011,NA
840,92,424,"Patrick Draw 5",0,41.7025687,-108.42982,86,10,1,1,2011,0.0217272798068686
840,92,524,"Patrick Draw 6",1,41.7025687,-108.42982,86,10,1,1,2011,0.0217272798068686
840,92,900,"HAYDEN VAL",0,44.6666667,-110.6666667,64,10,1,2,2011,0.0393262102049717
840,92,901,"YELLOWSTONE",1,44.767893,-110.455358,64,10,1,2,2011,0.0401849891346743
840,92,902,"PRIOR FLATS",1,42.245683,-106.579149,86,10,1,2,2011,0.0186432208632751
840,2,1,"ST FLORIAN",1,34.873263,-87.604225,14,27,1,1,2012,0.187759416903132
840,2,2,"HILLSBORO",0,34.6386747,-87.1912919,14,24,1,1,2012,0.0792428729025141
840,2,3,"FLORENCE",0,34.8,-87.7333333,14,24,1,1,2012,NA
840,2,4,"TRADE",1,34.0297881,-87.0592352,13,28,1,1,2012,0.106320998762794
840,2,5,"SUMMITT",0,34.2016687,-86.4934089,13,28,1,1,2012,0.147063975128082
840,2,6,"VALHERMOSO SPGS",0,34.5012877,-86.6855493,14,24,1,1,2012,0.22418903803132
840,2,7,"SWAIM",1,34.8680404,-86.2030371,14,24,1,1,2012,0.0915260599834038
840,2,8,"PINE GROVE",1,34.0278089,-85.7110414,13,28,1,1,2012,0.142049348869088
840,2,9,"DAWSON",0,34.3039507,-85.9267589,13,28,1,1,2012,0.110195158366215
840,2,10,"MILLERVILLE",1,33.1913463,-85.9258408,11,29,1,1,2012,0.0788182722038306
840,2,11,"DEARMANVILLE",0,33.6257237,-85.7518379,13,28,1,1,2012,0.144952482544608
840,2,12,"SUNNY EVE",1,33.6076572,-85.7511714,13,28,1,1,2012,0.0777977259126272
840,2,13,"GREENSPORT",1,33.8116977,-86.1153789,13,28,1,1,2012,0.176547495082726
840,2,14,"SMYER LAKE",1,33.4549551,-86.6010915,13,28,1,1,2012,0.27734751162743
840,2,15,"MT OLIVE",1,33.6822947,-86.8721632,13,28,1,1,2012,0.13024166791532
840,2,16,"HOWARD",1,33.8481773,-87.5888357,13,27,1,1,2012,0.13199287883548
840,2,17,"MAYTOWN",1,33.5263185,-87.0044623,13,28,1,1,2012,0.136570794759442
840,2,18,"MARVEL",0,33.15,-87,4,28,1,1,2012,NA
840,2,19,"LIBERTY",1,33.4765537,-88.1712189,4,27,1,1,2012,0.0868679055960867
840,2,20,"RIDERWOOD",1,32.1307226,-88.3172665,4,27,1,1,2012,0.0751520663975897
840,2,21,"LINDEN",1,32.2782397,-87.8359539,4,27,1,1,2012,0.059705410802854
840,2,22,"HARRELL",1,32.442715,-87.2158334,4,27,1,1,2012,0.0659718491458042
840,2,23,"GREENSBORO",1,32.7846996,-87.5153953,4,27,1,1,2012,0.0561371100164204
840,2,24,"SPRAGUE",1,32.1312407,-86.2754989,4,27,1,1,2012,0.0611387951757508
840,2,25,"BILLINGSLEY",1,32.6594297,-86.7017714,4,27,1,1,2012,0.0980134431870398
840,2,26,"WALLSBORO",1,32.579684,-86.154165,4,27,1,1,2012,0.11871167224942
840,2,27,"WARRIOR STD",1,32.3116131,-85.5530853,4,27,1,1,2012,0.119150662699486
840,2,28,"LANETT",1,32.8854647,-85.2044589,11,29,1,1,2012,0.0946766586988824
840,2,29,"COTTONTON",1,32.148474,-85.074576,4,27,1,1,2012,0.0853096625559019
840,2,30,"NEWTON",1,31.3388298,-85.5895835,4,27,1,1,2012,0.0913220433629364
840,2,31,"GRANGEBURG",1,31.0081277,-85.2112631,4,27,1,1,2012,0.107128545349303
840,2,32,"BRUNDIDGE",1,31.7165541,-85.8156189,4,27,1,1,2012,0.0936189871224808
840,2,33,"BRANTLEY",1,31.5859083,-86.250378,4,27,1,1,2012,0.0924990086123623
840,2,34,"SOUTH",1,31.4439507,-86.6131969,4,27,1,1,2012,0.0670252552842795
840,2,35,"MCLELLAN",1,30.9977072,-86.8858316,4,27,1,1,2012,0.055687679860998
840,2,36,"BEATRICE",1,31.7399574,-87.2090516,4,27,1,1,2012,0.0899085429224693
840,2,37,"LATHAM",0,31.098534,-87.831235,4,27,1,1,2012,0.0604871291700335
840,2,38,"CASTLEBERRY",1,31.3180673,-87.1203132,4,27,1,1,2012,0.0689293598233996
840,2,39,"MILLRY",1,31.632584,-88.315925,4,27,1,1,2012,0.0676589838584527
